x,y,z,value
27.2412,24.3737,-32.9761,0.5
24.3737,27.2412,-32.9761,0.5
27.2412,27.2412,-32.9761,0.5
24.3737,24.3737,-30.1086,0.5
27.2412,24.3737,-30.1086,0.5
24.3737,27.2412,-30.1086,0.5
27.2412,27.2412,-30.1086,0.5
30.1086,24.3737,-32.9761,0.5
32.9761,24.3737,-32.9761,0.5
30.1086,27.2412,-32.9761,0.5
32.9761,27.2412,-32.9761,0.5
30.1086,24.3737,-30.1086,0.5
32.9761,24.3737,-30.1086,0.5
30.1086,27.2412,-30.1086,0.5
32.9761,27.2412,-30.1086,0.5
24.3737,30.1086,-32.9761,0.5
27.2412,30.1086,-32.9761,0.5
24.3737,32.9761,-32.9761,0.5
27.2412,32.9761,-32.9761,0.5
24.3737,30.1086,-30.1086,0.5
27.2412,30.1086,-30.1086,0.5
24.3737,32.9761,-30.1086,0.5
27.2412,32.9761,-30.1086,0.5
30.1086,30.1086,-32.9761,0.5
32.9761,30.1086,-32.9761,0.5
30.1086,32.9761,-32.9761,0.5
32.9761,32.9761,-32.9761,0.5
30.1086,30.1086,-30.1086,0.5
32.9761,30.1086,-30.1086,0.5
30.1086,32.9761,-30.1086,0.5
32.9761,32.9761,-30.1086,0.5
24.3737,24.3737,-27.2412,0.5
27.2412,24.3737,-27.2412,0.5
24.3737,27.2412,-27.2412,0.5
27.2412,27.2412,-27.2412,0.5
24.3737,24.3737,-24.3737,0.5
27.2412,24.3737,-24.3737,0.5
24.3737,27.2412,-24.3737,0.5
27.2412,27.2412,-24.3737,0.5
30.1086,24.3737,-27.2412,0.5
32.9761,24.3737,-27.2412,0.5
30.1086,27.2412,-27.2412,0.5
32.9761,27.2412,-27.2412,0.5
30.1086,24.3737,-24.3737,0.5
32.9761,24.3737,-24.3737,0.5
30.1086,27.2412,-24.3737,0.5
32.9761,27.2412,-24.3737,0.5
24.3737,30.1086,-27.2412,0.5
27.2412,30.1086,-27.2412,0.5
24.3737,32.9761,-27.2412,0.5
27.2412,32.9761,-27.2412,0.5
24.3737,30.1086,-24.3737,0.5
27.2412,30.1086,-24.3737,0.5
24.3737,32.9761,-24.3737,0.5
27.2412,32.9761,-24.3737,0.5
30.1086,30.1086,-27.2412,0.5
32.9761,30.1086,-27.2412,0.5
30.1086,32.9761,-27.2412,0.5
32.9761,32.9761,-27.2412,0.5
30.1086,30.1086,-24.3737,0.5
32.9761,30.1086,-24.3737,0.5
30.1086,32.9761,-24.3737,0.5
32.9761,32.9761,-24.3737,0.5
35.8436,24.3737,-32.9761,0.5
38.7111,24.3737,-32.9761,0
35.8436,27.2412,-32.9761,0.5
38.7111,27.2412,-32.9761,0
35.8436,24.3737,-30.1086,0.5
38.7111,24.3737,-30.1086,0.5
35.8436,27.2412,-30.1086,0.5
38.7111,27.2412,-30.1086,0.5
41.5786,24.3737,-32.9761,0
44.4461,24.3737,-32.9761,0
41.5786,27.2412,-32.9761,0
44.4461,27.2412,-32.9761,0
41.5786,24.3737,-30.1086,0
44.4461,24.3737,-30.1086,0
41.5786,27.2412,-30.1086,0
44.4461,27.2412,-30.1086,0
35.8436,30.1086,-32.9761,0.5
38.7111,30.1086,-32.9761,0.5
35.8436,32.9761,-32.9761,0.5
38.7111,32.9761,-32.9761,0.5
35.8436,30.1086,-30.1086,0.5
38.7111,30.1086,-30.1086,0.5
35.8436,32.9761,-30.1086,0.5
38.7111,32.9761,-30.1086,0.5
41.5786,30.1086,-32.9761,0
44.4461,30.1086,-32.9761,0
41.5786,32.9761,-32.9761,0
44.4461,32.9761,-32.9761,0
41.5786,30.1086,-30.1086,0
44.4461,30.1086,-30.1086,0
41.5786,32.9761,-30.1086,0
44.4461,32.9761,-30.1086,0
35.8436,24.3737,-27.2412,0.5
38.7111,24.3737,-27.2412,0.5
35.8436,27.2412,-27.2412,0.5
38.7111,27.2412,-27.2412,0.5
35.8436,24.3737,-24.3737,0.5
38.7111,24.3737,-24.3737,0.5
35.8436,27.2412,-24.3737,0.5
38.7111,27.2412,-24.3737,0.5
41.5786,24.3737,-27.2412,0
44.4461,24.3737,-27.2412,0
41.5786,27.2412,-27.2412,0
44.4461,27.2412,-27.2412,0
41.5786,24.3737,-24.3737,0
44.4461,24.3737,-24.3737,0
41.5786,27.2412,-24.3737,0
44.4461,27.2412,-24.3737,0
35.8436,30.1086,-27.2412,0.5
38.7111,30.1086,-27.2412,0.5
35.8436,32.9761,-27.2412,0.5
38.7111,32.9761,-27.2412,0.5
35.8436,30.1086,-24.3737,0.5
38.7111,30.1086,-24.3737,0.5
35.8436,32.9761,-24.3737,0.5
38.7111,32.9761,-24.3737,0.5
41.5786,30.1086,-27.2412,0
44.4461,30.1086,-27.2412,0
41.5786,32.9761,-27.2412,0
44.4461,32.9761,-27.2412,0
41.5786,30.1086,-24.3737,0
44.4461,30.1086,-24.3737,0
41.5786,32.9761,-24.3737,0.5
44.4461,32.9761,-24.3737,0
24.3737,35.8436,-32.9761,0.5
27.2412,35.8436,-32.9761,0.5
24.3737,38.7111,-32.9761,0.5
27.2412,38.7111,-32.9761,0.5
24.3737,35.8436,-30.1086,0.5
27.2412,35.8436,-30.1086,0.5
24.3737,38.7111,-30.1086,0.5
27.2412,38.7111,-30.1086,0.5
30.1086,35.8436,-32.9761,0.5
32.9761,35.8436,-32.9761,0.5
30.1086,38.7111,-32.9761,0.5
32.9761,38.7111,-32.9761,0.5
30.1086,35.8436,-30.1086,0.5
32.9761,35.8436,-30.1086,0.5
30.1086,38.7111,-30.1086,0.5
32.9761,38.7111,-30.1086,0.5
24.3737,41.5786,-32.9761,0.5
27.2412,41.5786,-32.9761,0.5
24.3737,44.4461,-32.9761,0.5
27.2412,44.4461,-32.9761,0.5
24.3737,41.5786,-30.1086,0.5
27.2412,41.5786,-30.1086,0.5
24.3737,44.4461,-30.1086,0.5
27.2412,44.4461,-30.1086,0.5
30.1086,41.5786,-32.9761,0.5
32.9761,41.5786,-32.9761,0.5
30.1086,44.4461,-32.9761,0.5
32.9761,44.4461,-32.9761,0.5
30.1086,41.5786,-30.1086,0.5
32.9761,41.5786,-30.1086,0.5
30.1086,44.4461,-30.1086,0.5
32.9761,44.4461,-30.1086,0.5
24.3737,35.8436,-27.2412,0.5
27.2412,35.8436,-27.2412,0.5
24.3737,38.7111,-27.2412,0.5
27.2412,38.7111,-27.2412,0.5
24.3737,35.8436,-24.3737,0.5
27.2412,35.8436,-24.3737,0.5
24.3737,38.7111,-24.3737,0.5
27.2412,38.7111,-24.3737,0.5
30.1086,35.8436,-27.2412,0.5
32.9761,35.8436,-27.2412,0.5
30.1086,38.7111,-27.2412,0.5
32.9761,38.7111,-27.2412,0.5
30.1086,35.8436,-24.3737,0.5
32.9761,35.8436,-24.3737,0.5
30.1086,38.7111,-24.3737,0.5
32.9761,38.7111,-24.3737,0.5
24.3737,41.5786,-27.2412,0.5
27.2412,41.5786,-27.2412,0.5
24.3737,44.4461,-27.2412,0.5
27.2412,44.4461,-27.2412,0.5
24.3737,41.5786,-24.3737,0.5
27.2412,41.5786,-24.3737,0.5
24.3737,44.4461,-24.3737,0.5
27.2412,44.4461,-24.3737,0.5
30.1086,41.5786,-27.2412,0.5
32.9761,41.5786,-27.2412,0.5
30.1086,44.4461,-27.2412,0.5
32.9761,44.4461,-27.2412,0.5
30.1086,41.5786,-24.3737,0.5
32.9761,41.5786,-24.3737,0.5
30.1086,44.4461,-24.3737,0.5
32.9761,44.4461,-24.3737,0.5
35.8436,35.8436,-32.9761,0.5
38.7111,35.8436,-32.9761,0.5
35.8436,38.7111,-32.9761,0.5
38.7111,38.7111,-32.9761,0.5
35.8436,35.8436,-30.1086,0.5
38.7111,35.8436,-30.1086,0.5
35.8436,38.7111,-30.1086,0.5
38.7111,38.7111,-30.1086,0.5
41.5786,35.8436,-32.9761,0.5
44.4461,35.8436,-32.9761,0
41.5786,38.7111,-32.9761,0.5
44.4461,38.7111,-32.9761,0
41.5786,35.8436,-30.1086,0.5
44.4461,35.8436,-30.1086,0
41.5786,38.7111,-30.1086,0.5
44.4461,38.7111,-30.1086,0
35.8436,41.5786,-32.9761,0.5
38.7111,41.5786,-32.9761,0.5
35.8436,44.4461,-32.9761,0.5
38.7111,44.4461,-32.9761,0.5
35.8436,41.5786,-30.1086,0.5
38.7111,41.5786,-30.1086,0.5
35.8436,44.4461,-30.1086,0.5
38.7111,44.4461,-30.1086,0.5
41.5786,41.5786,-32.9761,0.5
44.4461,41.5786,-32.9761,0
41.5786,44.4461,-32.9761,0.5
44.4461,44.4461,-32.9761,0
41.5786,41.5786,-30.1086,0.5
44.4461,41.5786,-30.1086,0
41.5786,44.4461,-30.1086,0.5
44.4461,44.4461,-30.1086,0
35.8436,35.8436,-27.2412,0.5
38.7111,35.8436,-27.2412,0.5
35.8436,38.7111,-27.2412,0.5
38.7111,38.7111,-27.2412,0.5
35.8436,35.8436,-24.3737,0.5
38.7111,35.8436,-24.3737,0.5
35.8436,38.7111,-24.3737,0.5
38.7111,38.7111,-24.3737,0.5
41.5786,35.8436,-27.2412,0.5
44.4461,35.8436,-27.2412,0
41.5786,38.7111,-27.2412,0.5
44.4461,38.7111,-27.2412,0
41.5786,35.8436,-24.3737,0.5
44.4461,35.8436,-24.3737,0
41.5786,38.7111,-24.3737,0.5
44.4461,38.7111,-24.3737,0
35.8436,41.5786,-27.2412,0.5
38.7111,41.5786,-27.2412,0.5
35.8436,44.4461,-27.2412,0.5
38.7111,44.4461,-27.2412,0.5
35.8436,41.5786,-24.3737,0.5
38.7111,41.5786,-24.3737,0.5
35.8436,44.4461,-24.3737,0.5
38.7111,44.4461,-24.3737,0.5
41.5786,41.5786,-27.2412,0.5
44.4461,41.5786,-27.2412,0
41.5786,44.4461,-27.2412,0.5
44.4461,44.4461,-27.2412,0
41.5786,41.5786,-24.3737,0.5
44.4461,41.5786,-24.3737,0
41.5786,44.4461,-24.3737,0.5
44.4461,44.4461,-24.3737,0
1.43374,1.43374,-21.5062,0.5
4.30123,1.43374,-21.5062,0.5
1.43374,4.30123,-21.5062,0.5
4.30123,4.30123,-21.5062,0.5
1.43374,1.43374,-18.6387,0.5
4.30123,1.43374,-18.6387,0.5
1.43374,4.30123,-18.6387,0.5
4.30123,4.30123,-18.6387,0.5
7.16872,1.43374,-21.5062,0.5
10.0362,1.43374,-21.5062,0.5
7.16872,4.30123,-21.5062,0.5
10.0362,4.30123,-21.5062,0.5
7.16872,1.43374,-18.6387,0.5
10.0362,1.43374,-18.6387,0.5
7.16872,4.30123,-18.6387,0.5
10.0362,4.30123,-18.6387,0.5
1.43374,7.16872,-21.5062,0.5
4.30123,7.16872,-21.5062,0.5
1.43374,10.0362,-21.5062,0.5
4.30123,10.0362,-21.5062,0.5
1.43374,7.16872,-18.6387,0.5
4.30123,7.16872,-18.6387,0.5
1.43374,10.0362,-18.6387,0.5
4.30123,10.0362,-18.6387,0.5
7.16872,7.16872,-21.5062,0.5
10.0362,7.16872,-21.5062,0.5
7.16872,10.0362,-21.5062,0.5
10.0362,10.0362,-21.5062,0.5
7.16872,7.16872,-18.6387,0.5
10.0362,7.16872,-18.6387,0.5
7.16872,10.0362,-18.6387,0.5
10.0362,10.0362,-18.6387,0.5
1.43374,1.43374,-15.7712,0.5
4.30123,1.43374,-15.7712,0.5
1.43374,4.30123,-15.7712,0.5
4.30123,4.30123,-15.7712,0.5
1.43374,1.43374,-12.9037,0.5
4.30123,1.43374,-12.9037,0.5
1.43374,4.30123,-12.9037,0.5
4.30123,4.30123,-12.9037,0.5
7.16872,1.43374,-15.7712,0.5
10.0362,1.43374,-15.7712,0.5
7.16872,4.30123,-15.7712,0.5
10.0362,4.30123,-15.7712,0.5
7.16872,1.43374,-12.9037,0.5
10.0362,1.43374,-12.9037,0.5
7.16872,4.30123,-12.9037,0.5
10.0362,4.30123,-12.9037,0.5
1.43374,7.16872,-15.7712,0.5
4.30123,7.16872,-15.7712,0.5
1.43374,10.0362,-15.7712,0.5
4.30123,10.0362,-15.7712,0.5
1.43374,7.16872,-12.9037,0.5
4.30123,7.16872,-12.9037,0.5
1.43374,10.0362,-12.9037,0.5
4.30123,10.0362,-12.9037,0.5
7.16872,7.16872,-15.7712,0.5
10.0362,7.16872,-15.7712,0.5
7.16872,10.0362,-15.7712,0.5
10.0362,10.0362,-15.7712,0.5
7.16872,7.16872,-12.9037,0.5
10.0362,7.16872,-12.9037,0.5
7.16872,10.0362,-12.9037,0.5
10.0362,10.0362,-12.9037,0.5
12.9037,1.43374,-21.5062,0.5
15.7712,1.43374,-21.5062,0.5
12.9037,4.30123,-21.5062,0.5
15.7712,4.30123,-21.5062,0.5
12.9037,1.43374,-18.6387,0.5
15.7712,1.43374,-18.6387,0.5
12.9037,4.30123,-18.6387,0.5
15.7712,4.30123,-18.6387,0.5
18.6387,1.43374,-21.5062,0.5
21.5062,1.43374,-21.5062,0.5
18.6387,4.30123,-21.5062,0.5
21.5062,4.30123,-21.5062,0.5
18.6387,1.43374,-18.6387,0.5
21.5062,1.43374,-18.6387,0.5
18.6387,4.30123,-18.6387,0.5
21.5062,4.30123,-18.6387,0.5
12.9037,7.16872,-21.5062,0.5
15.7712,7.16872,-21.5062,0.5
12.9037,10.0362,-21.5062,0.5
15.7712,10.0362,-21.5062,0.5
12.9037,7.16872,-18.6387,0.5
15.7712,7.16872,-18.6387,0.5
12.9037,10.0362,-18.6387,0.5
15.7712,10.0362,-18.6387,0.5
18.6387,7.16872,-21.5062,0.5
21.5062,7.16872,-21.5062,0.5
18.6387,10.0362,-21.5062,0.5
21.5062,10.0362,-21.5062,0.5
18.6387,7.16872,-18.6387,0.5
21.5062,7.16872,-18.6387,0.5
18.6387,10.0362,-18.6387,0.5
21.5062,10.0362,-18.6387,0.5
12.9037,1.43374,-15.7712,0.5
15.7712,1.43374,-15.7712,0.5
12.9037,4.30123,-15.7712,0.5
15.7712,4.30123,-15.7712,0.5
12.9037,1.43374,-12.9037,0.5
15.7712,1.43374,-12.9037,0.5
12.9037,4.30123,-12.9037,0.5
15.7712,4.30123,-12.9037,0.5
18.6387,1.43374,-15.7712,0.5
21.5062,1.43374,-15.7712,0.5
18.6387,4.30123,-15.7712,0.5
21.5062,4.30123,-15.7712,0.5
18.6387,1.43374,-12.9037,0.5
21.5062,1.43374,-12.9037,0.5
18.6387,4.30123,-12.9037,0.5
21.5062,4.30123,-12.9037,0.5
12.9037,7.16872,-15.7712,0.5
15.7712,7.16872,-15.7712,0.5
12.9037,10.0362,-15.7712,0.5
15.7712,10.0362,-15.7712,0.5
12.9037,7.16872,-12.9037,0.5
15.7712,7.16872,-12.9037,0.5
12.9037,10.0362,-12.9037,0.5
15.7712,10.0362,-12.9037,0.5
18.6387,7.16872,-15.7712,0.5
21.5062,7.16872,-15.7712,0.5
18.6387,10.0362,-15.7712,0.5
21.5062,10.0362,-15.7712,0.5
18.6387,7.16872,-12.9037,0.5
21.5062,7.16872,-12.9037,0.5
18.6387,10.0362,-12.9037,0.5
21.5062,10.0362,-12.9037,0.5
1.43374,12.9037,-21.5062,0.5
4.30123,12.9037,-21.5062,0.5
1.43374,15.7712,-21.5062,0.5
4.30123,15.7712,-21.5062,0.5
1.43374,12.9037,-18.6387,0.5
4.30123,12.9037,-18.6387,0.5
1.43374,15.7712,-18.6387,0.5
4.30123,15.7712,-18.6387,0.5
7.16872,12.9037,-21.5062,0.5
10.0362,12.9037,-21.5062,0.5
7.16872,15.7712,-21.5062,0.5
10.0362,15.7712,-21.5062,0.5
7.16872,12.9037,-18.6387,0.5
10.0362,12.9037,-18.6387,0.5
7.16872,15.7712,-18.6387,0.5
10.0362,15.7712,-18.6387,0.5
1.43374,18.6387,-21.5062,0.5
4.30123,18.6387,-21.5062,0.5
1.43374,21.5062,-21.5062,0.5
4.30123,21.5062,-21.5062,0.5
1.43374,18.6387,-18.6387,0.5
4.30123,18.6387,-18.6387,0.5
1.43374,21.5062,-18.6387,0.5
4.30123,21.5062,-18.6387,0.5
7.16872,18.6387,-21.5062,0.5
10.0362,18.6387,-21.5062,0.5
7.16872,21.5062,-21.5062,0.5
10.0362,21.5062,-21.5062,0.5
7.16872,18.6387,-18.6387,0.5
10.0362,18.6387,-18.6387,0.5
7.16872,21.5062,-18.6387,0.5
10.0362,21.5062,-18.6387,0.5
1.43374,12.9037,-15.7712,0.5
4.30123,12.9037,-15.7712,0.5
1.43374,15.7712,-15.7712,0.5
4.30123,15.7712,-15.7712,0.5
1.43374,12.9037,-12.9037,0.5
4.30123,12.9037,-12.9037,0.5
1.43374,15.7712,-12.9037,0.5
4.30123,15.7712,-12.9037,0.5
7.16872,12.9037,-15.7712,0.5
10.0362,12.9037,-15.7712,0.5
7.16872,15.7712,-15.7712,0.5
10.0362,15.7712,-15.7712,0.5
7.16872,12.9037,-12.9037,0.5
10.0362,12.9037,-12.9037,0.5
7.16872,15.7712,-12.9037,0.5
10.0362,15.7712,-12.9037,0.5
1.43374,18.6387,-15.7712,0.5
4.30123,18.6387,-15.7712,0.5
1.43374,21.5062,-15.7712,0.5
4.30123,21.5062,-15.7712,0.5
1.43374,18.6387,-12.9037,0.5
4.30123,18.6387,-12.9037,0.5
1.43374,21.5062,-12.9037,0.5
4.30123,21.5062,-12.9037,0.5
7.16872,18.6387,-15.7712,0.5
10.0362,18.6387,-15.7712,0.5
7.16872,21.5062,-15.7712,0.5
10.0362,21.5062,-15.7712,0.5
7.16872,18.6387,-12.9037,0.5
10.0362,18.6387,-12.9037,0.5
7.16872,21.5062,-12.9037,0.5
10.0362,21.5062,-12.9037,0.5
12.9037,12.9037,-21.5062,0.5
15.7712,12.9037,-21.5062,0.5
12.9037,15.7712,-21.5062,0.5
15.7712,15.7712,-21.5062,0.5
12.9037,12.9037,-18.6387,0.5
15.7712,12.9037,-18.6387,0.5
12.9037,15.7712,-18.6387,0.5
15.7712,15.7712,-18.6387,0.5
18.6387,12.9037,-21.5062,0.5
21.5062,12.9037,-21.5062,0.5
18.6387,15.7712,-21.5062,0.5
21.5062,15.7712,-21.5062,0.5
18.6387,12.9037,-18.6387,0.5
21.5062,12.9037,-18.6387,0.5
18.6387,15.7712,-18.6387,0.5
21.5062,15.7712,-18.6387,0.5
12.9037,18.6387,-21.5062,0.5
15.7712,18.6387,-21.5062,0.5
12.9037,21.5062,-21.5062,0.5
15.7712,21.5062,-21.5062,0.5
12.9037,18.6387,-18.6387,0.5
15.7712,18.6387,-18.6387,0.5
12.9037,21.5062,-18.6387,0.5
15.7712,21.5062,-18.6387,0.5
18.6387,18.6387,-21.5062,0.5
21.5062,18.6387,-21.5062,0.5
18.6387,21.5062,-21.5062,0.5
21.5062,21.5062,-21.5062,0.5
18.6387,18.6387,-18.6387,0.5
21.5062,18.6387,-18.6387,0.5
18.6387,21.5062,-18.6387,0.5
21.5062,21.5062,-18.6387,0.5
12.9037,12.9037,-15.7712,0.5
15.7712,12.9037,-15.7712,0.5
12.9037,15.7712,-15.7712,0.5
15.7712,15.7712,-15.7712,0.5
12.9037,12.9037,-12.9037,0.5
15.7712,12.9037,-12.9037,0.5
12.9037,15.7712,-12.9037,0.5
15.7712,15.7712,-12.9037,0.5
18.6387,12.9037,-15.7712,0.5
21.5062,12.9037,-15.7712,0.5
18.6387,15.7712,-15.7712,0.5
21.5062,15.7712,-15.7712,0.5
18.6387,12.9037,-12.9037,0.5
21.5062,12.9037,-12.9037,0.5
18.6387,15.7712,-12.9037,0.5
21.5062,15.7712,-12.9037,0.5
12.9037,18.6387,-15.7712,0.5
15.7712,18.6387,-15.7712,0.5
12.9037,21.5062,-15.7712,0.5
15.7712,21.5062,-15.7712,0.5
12.9037,18.6387,-12.9037,0.5
15.7712,18.6387,-12.9037,0.5
12.9037,21.5062,-12.9037,0.5
15.7712,21.5062,-12.9037,0.5
18.6387,18.6387,-15.7712,0.5
21.5062,18.6387,-15.7712,0.5
18.6387,21.5062,-15.7712,0.5
21.5062,21.5062,-15.7712,0.5
18.6387,18.6387,-12.9037,0.5
21.5062,18.6387,-12.9037,0.5
18.6387,21.5062,-12.9037,0.5
21.5062,21.5062,-12.9037,0.5
1.43374,1.43374,-10.0362,0.5
4.30123,1.43374,-10.0362,0.5
1.43374,4.30123,-10.0362,0.5
4.30123,4.30123,-10.0362,0.5
1.43374,1.43374,-7.16872,0.5
4.30123,1.43374,-7.16872,0.5
1.43374,4.30123,-7.16872,0.5
4.30123,4.30123,-7.16872,0.5
7.16872,1.43374,-10.0362,0.5
10.0362,1.43374,-10.0362,0.5
7.16872,4.30123,-10.0362,0.5
10.0362,4.30123,-10.0362,0.5
7.16872,1.43374,-7.16872,0.5
10.0362,1.43374,-7.16872,0.5
7.16872,4.30123,-7.16872,0.5
10.0362,4.30123,-7.16872,0.5
1.43374,7.16872,-10.0362,0.5
4.30123,7.16872,-10.0362,0.5
1.43374,10.0362,-10.0362,0.5
4.30123,10.0362,-10.0362,0.5
1.43374,7.16872,-7.16872,0.5
4.30123,7.16872,-7.16872,0.5
1.43374,10.0362,-7.16872,0.5
4.30123,10.0362,-7.16872,0.5
7.16872,7.16872,-10.0362,0.5
10.0362,7.16872,-10.0362,0.5
7.16872,10.0362,-10.0362,0.5
10.0362,10.0362,-10.0362,0.5
7.16872,7.16872,-7.16872,0.5
10.0362,7.16872,-7.16872,0.5
7.16872,10.0362,-7.16872,0.5
10.0362,10.0362,-7.16872,0.5
1.43374,1.43374,-4.30123,0.5
4.30123,1.43374,-4.30123,0.5
1.43374,4.30123,-4.30123,0.5
4.30123,4.30123,-4.30123,0.5
1.43374,1.43374,-1.43374,0.5
4.30123,1.43374,-1.43374,0.5
1.43374,4.30123,-1.43374,0.5
4.30123,4.30123,-1.43374,0.5
7.16872,1.43374,-4.30123,0.5
10.0362,1.43374,-4.30123,0.5
7.16872,4.30123,-4.30123,0.5
10.0362,4.30123,-4.30123,0.5
7.16872,1.43374,-1.43374,0.5
10.0362,1.43374,-1.43374,0.5
7.16872,4.30123,-1.43374,0.5
10.0362,4.30123,-1.43374,0.5
1.43374,7.16872,-4.30123,0.5
4.30123,7.16872,-4.30123,0.5
1.43374,10.0362,-4.30123,0.5
4.30123,10.0362,-4.30123,0.5
1.43374,7.16872,-1.43374,0.5
4.30123,7.16872,-1.43374,0.5
1.43374,10.0362,-1.43374,0.5
4.30123,10.0362,-1.43374,0.5
7.16872,7.16872,-4.30123,0.5
10.0362,7.16872,-4.30123,0.5
7.16872,10.0362,-4.30123,0.5
10.0362,10.0362,-4.30123,0.5
7.16872,7.16872,-1.43374,0.5
10.0362,7.16872,-1.43374,0.5
7.16872,10.0362,-1.43374,0.5
10.0362,10.0362,-1.43374,0.5
12.9037,1.43374,-10.0362,0.5
15.7712,1.43374,-10.0362,0.5
12.9037,4.30123,-10.0362,0.5
15.7712,4.30123,-10.0362,0.5
12.9037,1.43374,-7.16872,0.5
15.7712,1.43374,-7.16872,0.5
12.9037,4.30123,-7.16872,0.5
15.7712,4.30123,-7.16872,0.5
18.6387,1.43374,-10.0362,0.5
21.5062,1.43374,-10.0362,0.5
18.6387,4.30123,-10.0362,0.5
21.5062,4.30123,-10.0362,0.5
18.6387,1.43374,-7.16872,0.5
21.5062,1.43374,-7.16872,0.5
18.6387,4.30123,-7.16872,0.5
21.5062,4.30123,-7.16872,0.5
12.9037,7.16872,-10.0362,0.5
15.7712,7.16872,-10.0362,0.5
12.9037,10.0362,-10.0362,0.5
15.7712,10.0362,-10.0362,0.5
12.9037,7.16872,-7.16872,0.5
15.7712,7.16872,-7.16872,0.5
12.9037,10.0362,-7.16872,0.5
15.7712,10.0362,-7.16872,0.5
18.6387,7.16872,-10.0362,0.5
21.5062,7.16872,-10.0362,0.5
18.6387,10.0362,-10.0362,0.5
21.5062,10.0362,-10.0362,0.5
18.6387,7.16872,-7.16872,0.5
21.5062,7.16872,-7.16872,0.5
18.6387,10.0362,-7.16872,0.5
21.5062,10.0362,-7.16872,0.5
12.9037,1.43374,-4.30123,0.5
15.7712,1.43374,-4.30123,0.5
12.9037,4.30123,-4.30123,0.5
15.7712,4.30123,-4.30123,0.5
12.9037,1.43374,-1.43374,0.5
15.7712,1.43374,-1.43374,0.5
12.9037,4.30123,-1.43374,0.5
15.7712,4.30123,-1.43374,0.5
18.6387,1.43374,-4.30123,0.5
21.5062,1.43374,-4.30123,0.5
18.6387,4.30123,-4.30123,0.5
21.5062,4.30123,-4.30123,0.5
18.6387,1.43374,-1.43374,0.5
21.5062,1.43374,-1.43374,0.5
18.6387,4.30123,-1.43374,0.5
21.5062,4.30123,-1.43374,0.5
12.9037,7.16872,-4.30123,0.5
15.7712,7.16872,-4.30123,0.5
12.9037,10.0362,-4.30123,0.5
15.7712,10.0362,-4.30123,0.5
12.9037,7.16872,-1.43374,0.5
15.7712,7.16872,-1.43374,0.5
12.9037,10.0362,-1.43374,0.5
15.7712,10.0362,-1.43374,0.5
18.6387,7.16872,-4.30123,0.5
21.5062,7.16872,-4.30123,0.5
18.6387,10.0362,-4.30123,0.5
21.5062,10.0362,-4.30123,0.5
18.6387,7.16872,-1.43374,0.5
21.5062,7.16872,-1.43374,0.5
18.6387,10.0362,-1.43374,0.5
21.5062,10.0362,-1.43374,0.5
1.43374,12.9037,-10.0362,0.5
4.30123,12.9037,-10.0362,0.5
1.43374,15.7712,-10.0362,0.5
4.30123,15.7712,-10.0362,0.5
1.43374,12.9037,-7.16872,0.5
4.30123,12.9037,-7.16872,0.5
1.43374,15.7712,-7.16872,0.5
4.30123,15.7712,-7.16872,0.5
7.16872,12.9037,-10.0362,0.5
10.0362,12.9037,-10.0362,0.5
7.16872,15.7712,-10.0362,0.5
10.0362,15.7712,-10.0362,0.5
7.16872,12.9037,-7.16872,0.5
10.0362,12.9037,-7.16872,0.5
7.16872,15.7712,-7.16872,0.5
10.0362,15.7712,-7.16872,0.5
1.43374,18.6387,-10.0362,0.5
4.30123,18.6387,-10.0362,0.5
1.43374,21.5062,-10.0362,0.5
4.30123,21.5062,-10.0362,0.5
1.43374,18.6387,-7.16872,0.5
4.30123,18.6387,-7.16872,0.5
1.43374,21.5062,-7.16872,0.5
4.30123,21.5062,-7.16872,0.5
7.16872,18.6387,-10.0362,0.5
10.0362,18.6387,-10.0362,0.5
7.16872,21.5062,-10.0362,0.5
10.0362,21.5062,-10.0362,0.5
7.16872,18.6387,-7.16872,0.5
10.0362,18.6387,-7.16872,0.5
7.16872,21.5062,-7.16872,0.5
10.0362,21.5062,-7.16872,0.5
1.43374,12.9037,-4.30123,0.5
4.30123,12.9037,-4.30123,0.5
1.43374,15.7712,-4.30123,0.5
4.30123,15.7712,-4.30123,0.5
1.43374,12.9037,-1.43374,0.5
4.30123,12.9037,-1.43374,0.5
1.43374,15.7712,-1.43374,0.5
4.30123,15.7712,-1.43374,0.5
7.16872,12.9037,-4.30123,0.5
10.0362,12.9037,-4.30123,0.5
7.16872,15.7712,-4.30123,0.5
10.0362,15.7712,-4.30123,0.5
7.16872,12.9037,-1.43374,0.5
10.0362,12.9037,-1.43374,0.5
7.16872,15.7712,-1.43374,0.5
10.0362,15.7712,-1.43374,0.5
1.43374,18.6387,-4.30123,0.5
4.30123,18.6387,-4.30123,0.5
1.43374,21.5062,-4.30123,0.5
4.30123,21.5062,-4.30123,0.5
1.43374,18.6387,-1.43374,0.5
4.30123,18.6387,-1.43374,0.5
1.43374,21.5062,-1.43374,0.5
4.30123,21.5062,-1.43374,0.5
7.16872,18.6387,-4.30123,0.5
10.0362,18.6387,-4.30123,0.5
7.16872,21.5062,-4.30123,0.5
10.0362,21.5062,-4.30123,0.5
7.16872,18.6387,-1.43374,0.5
10.0362,18.6387,-1.43374,0.5
7.16872,21.5062,-1.43374,0.5
10.0362,21.5062,-1.43374,0.5
12.9037,12.9037,-10.0362,0.5
